"DBLa_type","Ups","2012_freq","2014_freq","2015_freq","2017_freq","2012_freqbin","2014_freqbin","2015_freqbin","2017_freqbin"
"M00123:163:000000000-B5J7V:1:1108:16426:20252","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:2103:23075:15317","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1105:19225:9609","BC",0,0,1,0,"0","0","1","0"
"M00123:371:000000000-J9JD5:1:1111:9991:2893","BC",0,0,1,2,"0","0","1","2-10"
"M00123:163:000000000-B5J7V:1:1108:21702:17885","BC",0,0,1,1,"0","0","1","1"
"M00123:163:000000000-B5J7V:1:1108:21989:9625","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1114:6402:7686","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1106:21197:10506","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:2118:8254:14148","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:2109:28177:7828","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:2111:14485:3871","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1111:19324:19434","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1118:13126:17299","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:2112:14542:15904","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:2101:17673:11507","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1101:15898:19893","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1113:13852:3358","BC",0,0,1,1,"0","0","1","1"
"M00123:163:000000000-B5J7V:1:2109:27078:17292","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:2115:19493:11439","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1116:10495:16539","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1104:21343:11370","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1103:17245:19595","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:2105:16991:15706","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1112:2341:13121","BC",0,0,1,0,"0","0","1","0"
"M03191:488:000000000-JGKWR:1:1112:17458:5091","BC",0,0,1,3,"0","0","1","2-10"
"M00123:163:000000000-B5J7V:1:1111:6317:5016","BC",0,0,1,0,"0","0","1","0"
"M00123:211:000000000-BYH2N:1:2111:18080:3343","BC",0,0,1,0,"0","0","1","0"
"M00123:211:000000000-BYH2N:1:2118:20476:21471","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1106:6803:18266","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1113:16787:15350","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1101:7951:18716","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1101:23915:8179","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:2103:15398:12989","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1104:20084:19025","BC",0,0,1,0,"0","0","1","0"
"M03191:488:000000000-JGKWR:1:1119:17543:14355","BC",0,0,1,1,"0","0","1","1"
"M00123:163:000000000-B5J7V:1:1115:26220:6418","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1108:25214:8289","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1102:25892:5251","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:2108:14266:20144","BC",0,0,1,0,"0","0","1","0"
"M03191:488:000000000-JGKWR:1:1102:8353:9413","BC",0,0,1,2,"0","0","1","2-10"
"M00123:163:000000000-B5J7V:1:2117:25272:19636","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1106:15596:22836","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1101:17049:16529","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1117:18563:12159","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:2111:8463:11589","BC",0,0,1,1,"0","0","1","1"
"M00123:163:000000000-B5J7V:1:2115:7262:13249","BC",0,0,1,0,"0","0","1","0"
"M00123:210:000000000-BTDTV:1:1111:2673:13717","BC",0,0,1,1,"0","0","1","1"
"M00123:163:000000000-B5J7V:1:1103:24105:20316","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1113:8591:3393","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1104:11019:16360","BC",0,0,1,0,"0","0","1","0"
"M00595:54:000000000-A7CT0:1:2107:17128:19739","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:2113:17887:11344","BC",0,0,1,0,"0","0","1","0"
"M00123:211:000000000-BYH2N:1:1107:24789:7485","BC",0,0,1,0,"0","0","1","0"
"M00123:211:000000000-BYH2N:1:1108:4809:14970","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:2111:28072:14567","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:2104:10388:10943","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1119:17322:16265","BC",0,0,1,1,"0","0","1","1"
"M00123:163:000000000-B5J7V:1:1105:9475:17680","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1116:24359:22508","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:2115:19184:11851","BC",0,0,1,0,"0","0","1","0"
"M00123:211:000000000-BYH2N:1:1115:16375:13950","BC",0,0,1,1,"0","0","1","1"
"M00123:211:000000000-BYH2N:1:2115:14285:12511","BC",0,0,1,0,"0","0","1","0"
"M00123:211:000000000-BYH2N:1:1102:4505:16686","BC",0,0,1,0,"0","0","1","0"
"M00123:211:000000000-BYH2N:1:2116:8801:11154","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1104:15917:2601","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1116:24968:16180","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1101:8346:12208","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1102:21374:4867","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1103:4262:10933","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:2105:23108:18655","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1117:6290:13441","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1109:28680:12575","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:2112:23716:10149","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1109:25412:13127","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:2115:6757:7795","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1119:7276:3709","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:2112:12953:12740","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:2112:20354:20019","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:2115:27163:16078","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1108:19678:14742","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:2110:7176:4537","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1117:23481:5163","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1119:7838:17687","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1108:23955:15981","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:2119:5933:5090","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1101:29033:12656","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1110:19166:21513","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1113:12715:14183","BC",0,0,1,0,"0","0","1","0"
"M00123:98:000000000-AWVWT:1:1116:20383:13696","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1101:28724:11315","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:2117:13993:14515","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:2105:9394:16610","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:2117:20176:10469","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:2109:20468:18982","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:2112:9465:4928","BC",0,0,1,0,"0","0","1","0"
"M00123:371:000000000-J9JD5:1:1111:20306:24768","BC",0,0,1,1,"0","0","1","1"
"M00123:163:000000000-B5J7V:1:1104:5539:19524","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1119:18555:15584","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1107:9304:12877","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:2101:12915:9366","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:2112:23141:6106","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1111:6427:9367","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:2118:11295:8456","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:2118:14486:22901","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1108:12456:21989","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:2101:22996:20161","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:2114:22810:4694","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1108:22412:2267","BC",0,0,1,0,"0","0","1","0"
"M00123:211:000000000-BYH2N:1:1116:9884:11194","BC",0,0,1,1,"0","0","1","1"
"M00123:163:000000000-B5J7V:1:1119:16991:22924","BC",0,0,1,1,"0","0","1","1"
"M00123:163:000000000-B5J7V:1:2103:13639:13851","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:2118:25039:11733","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1111:5699:13597","BC",0,0,1,0,"0","0","1","0"
"M03191:488:000000000-JGKWR:1:2116:19455:19003","BC",0,0,1,1,"0","0","1","1"
"M00123:163:000000000-B5J7V:1:1113:16992:17067","BC",0,0,1,1,"0","0","1","1"
"M00123:163:000000000-B5J7V:1:1115:18739:19476","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1111:21659:17312","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:2115:21106:7715","BC",0,0,1,0,"0","0","1","0"
"M03191:488:000000000-JGKWR:1:1114:7350:7441","BC",0,0,1,1,"0","0","1","1"
"M00123:163:000000000-B5J7V:1:1110:20846:21703","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1116:26282:16579","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:2112:27526:8877","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:2118:22870:4086","BC",0,0,1,0,"0","0","1","0"
"M00123:211:000000000-BYH2N:1:2105:21857:20031","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:2111:9732:23552","BC",0,0,1,1,"0","0","1","1"
"M00123:163:000000000-B5J7V:1:2117:22259:5998","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1114:28090:18118","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:2109:9364:21603","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:2111:23999:10412","BC",0,0,1,0,"0","0","1","0"
"M03191:488:000000000-JGKWR:1:1119:22078:15899","BC",0,0,1,2,"0","0","1","2-10"
"M00123:163:000000000-B5J7V:1:1103:5462:12733","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1119:24073:4010","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1111:23584:12501","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1102:13571:17662","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1107:5559:12856","BC",0,0,1,1,"0","0","1","1"
"M00123:163:000000000-B5J7V:1:2107:24678:9953","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:2111:27911:15007","BC",0,0,1,1,"0","0","1","1"
"M00123:163:000000000-B5J7V:1:2111:8590:20534","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:2108:8242:17726","BC",0,0,1,0,"0","0","1","0"
"M00123:371:000000000-J9JD5:1:2104:28781:9534","BC",0,0,1,2,"0","0","1","2-10"
"M00123:163:000000000-B5J7V:1:1118:3707:12514","BC",0,0,1,1,"0","0","1","1"
"M00123:211:000000000-BYH2N:1:1113:28476:13497","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1105:19704:4307","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:2116:17735:18128","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:2116:11985:18032","BC",0,0,1,1,"0","0","1","1"
"M00123:163:000000000-B5J7V:1:1105:6865:9596","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:2114:20998:14802","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1102:18491:5719","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:2119:9326:12185","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1113:20685:5304","BC",0,0,1,1,"0","0","1","1"
"M00123:163:000000000-B5J7V:1:1112:24403:4653","BC",0,0,1,0,"0","0","1","0"
"M00123:371:000000000-J9JD5:1:2102:13449:19043","BC",0,0,1,1,"0","0","1","1"
"M00123:163:000000000-B5J7V:1:2118:10841:7051","BC",0,0,1,1,"0","0","1","1"
"M00123:163:000000000-B5J7V:1:2118:21442:10949","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1113:13189:15804","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:2112:9033:22820","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:2110:15852:19118","BC",0,0,1,0,"0","0","1","0"
"M00123:210:000000000-BTDTV:1:2108:3039:9946","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1115:8801:22743","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1103:7920:18877","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:2118:15131:23343","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:2114:2694:13707","BC",0,0,1,1,"0","0","1","1"
"M00123:163:000000000-B5J7V:1:1118:7026:22049","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1111:22500:6430","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1109:20708:6275","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1113:15955:22740","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1114:19521:12097","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1114:28330:7734","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:2109:17990:6432","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:2109:21419:4547","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:1117:17793:20596","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:2117:24197:6287","BC",0,0,1,0,"0","0","1","0"
"M00123:163:000000000-B5J7V:1:2107:27272:11772","BC",0,0,1,1,"0","0","1","1"
"M00123:163:000000000-B5J7V:1:1106:13365:16722","BC",0,0,1,0,"0","0","1","0"
"M00123:211:000000000-BYH2N:1:1101:17047:3612","BC",0,0,0,1,"0","0","0","1"
"M00123:211:000000000-BYH2N:1:1114:14322:24838","BC",0,0,0,1,"0","0","0","1"
"M00547:373:000000000-JH6MF:1:2116:3943:15296","BC",0,0,0,5,"0","0","0","2-10"
"M03191:489:000000000-JGFWT:1:1101:22760:13642","BC",0,0,0,2,"0","0","0","2-10"
"M03191:489:000000000-JGFWT:1:2117:10331:16641","BC",0,0,0,2,"0","0","0","2-10"
"M03191:489:000000000-JGFWT:1:2103:29306:11655","BC",0,0,0,1,"0","0","0","1"
"M00123:371:000000000-J9JD5:1:1117:5690:12486","BC",0,0,0,1,"0","0","0","1"
"M00123:211:000000000-BYH2N:1:1104:13992:2651","BC",0,0,0,3,"0","0","0","2-10"
"M00123:211:000000000-BYH2N:1:1116:15539:3693","BC",0,0,0,1,"0","0","0","1"
"M00123:98:000000000-AWVWT:1:2112:13022:15179","BC",0,0,0,1,"0","0","0","1"
"M00123:211:000000000-BYH2N:1:1119:9744:9419","BC",0,0,0,1,"0","0","0","1"
"M00123:98:000000000-AWVWT:1:2103:14331:13008","BC",0,0,0,1,"0","0","0","1"
"M00123:211:000000000-BYH2N:1:2113:23889:7587","BC",0,0,0,1,"0","0","0","1"
"M03191:489:000000000-JGFWT:1:1102:18532:16180","BC",0,0,0,1,"0","0","0","1"
"M00123:211:000000000-BYH2N:1:2107:16169:12528","BC",0,0,0,1,"0","0","0","1"
"M00123:371:000000000-J9JD5:1:2104:15158:10006","BC",0,0,0,1,"0","0","0","1"
"M00547:373:000000000-JH6MF:1:2114:14779:20785","BC",0,0,0,3,"0","0","0","2-10"
"M00123:211:000000000-BYH2N:1:1106:12261:14024","BC",0,0,0,1,"0","0","0","1"
"M03191:489:000000000-JGFWT:1:1112:9296:6502","BC",0,0,0,2,"0","0","0","2-10"
"M00123:211:000000000-BYH2N:1:1109:18191:14699","BC",0,0,0,1,"0","0","0","1"
"M00123:211:000000000-BYH2N:1:1104:18911:22224","BC",0,0,0,1,"0","0","0","1"
"M00123:210:000000000-BTDTV:1:1109:24777:11031","BC",0,0,0,2,"0","0","0","2-10"
"M00123:211:000000000-BYH2N:1:2118:24113:7037","A",0,0,0,1,"0","0","0","1"
"M00123:371:000000000-J9JD5:1:1110:14134:22518","BC",0,0,0,1,"0","0","0","1"
"M00123:210:000000000-BTDTV:1:1119:15493:13541","BC",0,0,0,1,"0","0","0","1"
"M00123:211:000000000-BYH2N:1:2102:5566:6702","BC",0,0,0,2,"0","0","0","2-10"
"M00123:210:000000000-BTDTV:1:1104:23041:20190","BC",0,0,0,1,"0","0","0","1"
"M03191:489:000000000-JGFWT:1:2118:4908:15644","BC",0,0,0,5,"0","0","0","2-10"
"M00123:371:000000000-J9JD5:1:1112:8328:5540","BC",0,0,0,2,"0","0","0","2-10"
"M00123:211:000000000-BYH2N:1:1108:20740:10134","BC",0,0,0,1,"0","0","0","1"
"M00123:211:000000000-BYH2N:1:1106:14182:13669","BC",0,0,0,1,"0","0","0","1"
"M00547:373:000000000-JH6MF:1:1117:10182:13016","BC",0,0,0,1,"0","0","0","1"
"M00123:211:000000000-BYH2N:1:1111:10324:22450","BC",0,0,0,1,"0","0","0","1"
"M00123:371:000000000-J9JD5:1:1117:12231:13960","BC",0,0,0,1,"0","0","0","1"
"M00123:210:000000000-BTDTV:1:1104:13461:6297","BC",0,0,0,3,"0","0","0","2-10"
"M00123:211:000000000-BYH2N:1:1113:23394:20436","BC",0,0,0,2,"0","0","0","2-10"
"M00123:371:000000000-J9JD5:1:1107:15984:5769","BC",0,0,0,1,"0","0","0","1"
"M00123:211:000000000-BYH2N:1:2116:8097:15129","BC",0,0,0,1,"0","0","0","1"
"M00123:211:000000000-BYH2N:1:1106:17816:7041","BC",0,0,0,1,"0","0","0","1"
"M00123:371:000000000-J9JD5:1:2103:9932:9945","BC",0,0,0,1,"0","0","0","1"
"M03191:488:000000000-JGKWR:1:1101:4374:6197","BC",0,0,0,1,"0","0","0","1"
"M00123:371:000000000-J9JD5:1:1101:19607:15258","BC",0,0,0,1,"0","0","0","1"
"M03191:488:000000000-JGKWR:1:2106:8205:5107","BC",0,0,0,2,"0","0","0","2-10"
"M03191:489:000000000-JGFWT:1:2106:4013:7584","BC",0,0,0,3,"0","0","0","2-10"
"M00123:371:000000000-J9JD5:1:1113:12521:11256","BC",0,0,0,1,"0","0","0","1"
"M00123:211:000000000-BYH2N:1:1118:17906:10127","BC",0,0,0,1,"0","0","0","1"
"M03191:488:000000000-JGKWR:1:2110:14699:22679","BC",0,0,0,2,"0","0","0","2-10"
"M00547:373:000000000-JH6MF:1:1112:8524:10254","BC",0,0,0,1,"0","0","0","1"
"M00123:371:000000000-J9JD5:1:2107:16104:17886","BC",0,0,0,3,"0","0","0","2-10"
"M00123:211:000000000-BYH2N:1:2117:21112:6102","BC",0,0,0,2,"0","0","0","2-10"
"M00123:211:000000000-BYH2N:1:1103:13966:14413","BC",0,0,0,1,"0","0","0","1"
"M00547:373:000000000-JH6MF:1:1118:5335:9192","BC",0,0,0,1,"0","0","0","1"
"M03191:488:000000000-JGKWR:1:1116:12462:23520","BC",0,0,0,1,"0","0","0","1"
"M03191:488:000000000-JGKWR:1:2114:20144:22505","BC",0,0,0,1,"0","0","0","1"
"M00123:211:000000000-BYH2N:1:1112:23932:5420","BC",0,0,0,1,"0","0","0","1"
"M00123:211:000000000-BYH2N:1:1109:11428:6830","BC",0,0,0,1,"0","0","0","1"
"M00123:371:000000000-J9JD5:1:1103:25563:11543","BC",0,0,0,2,"0","0","0","2-10"
"M00123:211:000000000-BYH2N:1:1113:11103:12518","BC",0,0,0,1,"0","0","0","1"
"M03191:488:000000000-JGKWR:1:1106:4443:12184","BC",0,0,0,1,"0","0","0","1"
"M00123:211:000000000-BYH2N:1:2119:6582:11738","BC",0,0,0,1,"0","0","0","1"
"M03191:488:000000000-JGKWR:1:2115:16082:14803","BC",0,0,0,1,"0","0","0","1"
"M00123:371:000000000-J9JD5:1:2109:8638:8513","BC",0,0,0,1,"0","0","0","1"
"M00123:211:000000000-BYH2N:1:1107:6547:20427","BC",0,0,0,1,"0","0","0","1"
"M03191:488:000000000-JGKWR:1:1106:18072:2967","BC",0,0,0,1,"0","0","0","1"
"M00123:371:000000000-J9JD5:1:2111:10487:6973","BC",0,0,0,3,"0","0","0","2-10"
"M03191:488:000000000-JGKWR:1:1112:22679:11394","BC",0,0,0,1,"0","0","0","1"
"M00123:211:000000000-BYH2N:1:2104:15574:23315","BC",0,0,0,1,"0","0","0","1"
"M00123:211:000000000-BYH2N:1:1103:23366:17979","BC",0,0,0,1,"0","0","0","1"
"M00123:371:000000000-J9JD5:1:1116:9268:23290","BC",0,0,0,2,"0","0","0","2-10"
"M00123:211:000000000-BYH2N:1:2108:9503:10008","BC",0,0,0,1,"0","0","0","1"
"M00123:211:000000000-BYH2N:1:2102:11076:14090","BC",0,0,0,1,"0","0","0","1"
"M00123:211:000000000-BYH2N:1:2109:14237:16573","BC",0,0,0,1,"0","0","0","1"
"M03191:489:000000000-JGFWT:1:1107:4066:10052","BC",0,0,0,1,"0","0","0","1"
"M00123:211:000000000-BYH2N:1:1114:19259:19336","BC",0,0,0,1,"0","0","0","1"
"M03191:488:000000000-JGKWR:1:2111:21437:23857","BC",0,0,0,3,"0","0","0","2-10"
"M03191:489:000000000-JGFWT:1:2115:20025:9679","BC",0,0,0,1,"0","0","0","1"
"M00547:373:000000000-JH6MF:1:1109:19873:15166","BC",0,0,0,1,"0","0","0","1"
"M00123:211:000000000-BYH2N:1:1108:17818:12154","BC",0,0,0,1,"0","0","0","1"
"M00123:211:000000000-BYH2N:1:1115:27146:12040","BC",0,0,0,1,"0","0","0","1"
"M00123:211:000000000-BYH2N:1:1105:16439:15311","BC",0,0,0,1,"0","0","0","1"
"M03191:488:000000000-JGKWR:1:2109:13302:15632","BC",0,0,0,3,"0","0","0","2-10"
"M00123:211:000000000-BYH2N:1:2108:19877:18705","BC",0,0,0,1,"0","0","0","1"
"M00123:211:000000000-BYH2N:1:1112:21533:17560","BC",0,0,0,1,"0","0","0","1"
"M00123:211:000000000-BYH2N:1:2109:19097:17428","BC",0,0,0,1,"0","0","0","1"
"M00595:54:000000000-A7CT0:1:2102:25496:10271","BC",0,0,0,1,"0","0","0","1"
"M00123:211:000000000-BYH2N:1:1104:23242:7625","BC",0,0,0,1,"0","0","0","1"
"M00123:371:000000000-J9JD5:1:1116:10983:24337","BC",0,0,0,3,"0","0","0","2-10"
"M00123:210:000000000-BTDTV:1:1103:5164:11599","BC",0,0,0,1,"0","0","0","1"
"M00123:211:000000000-BYH2N:1:1114:10160:16045","BC",0,0,0,1,"0","0","0","1"
"M00547:373:000000000-JH6MF:1:2105:13259:17434","BC",0,0,0,1,"0","0","0","1"
"M00123:211:000000000-BYH2N:1:2114:24113:20660","BC",0,0,0,1,"0","0","0","1"
"M00123:211:000000000-BYH2N:1:1103:7905:13946","BC",0,0,0,1,"0","0","0","1"
"M00123:371:000000000-J9JD5:1:2113:24228:7742","BC",0,0,0,2,"0","0","0","2-10"
"M00123:211:000000000-BYH2N:1:1104:14123:11211","BC",0,0,0,1,"0","0","0","1"
"M03191:488:000000000-JGKWR:1:2108:16169:20302","BC",0,0,0,1,"0","0","0","1"
"M00123:371:000000000-J9JD5:1:2107:24553:11689","BC",0,0,0,1,"0","0","0","1"
"M00123:371:000000000-J9JD5:1:1105:20473:23237","BC",0,0,0,2,"0","0","0","2-10"
"M00123:371:000000000-J9JD5:1:1104:21000:16102","BC",0,0,0,1,"0","0","0","1"
"M00123:211:000000000-BYH2N:1:2102:16389:10954","BC",0,0,0,1,"0","0","0","1"
"M00123:211:000000000-BYH2N:1:2101:4932:15343","BC",0,0,0,2,"0","0","0","2-10"
"M00547:373:000000000-JH6MF:1:1119:13355:13584","BC",0,0,0,1,"0","0","0","1"
"M03191:489:000000000-JGFWT:1:2119:17863:6333","BC",0,0,0,2,"0","0","0","2-10"
"M00547:373:000000000-JH6MF:1:1106:19090:19337","BC",0,0,0,1,"0","0","0","1"
"M00123:371:000000000-J9JD5:1:1114:10760:3099","BC",0,0,0,1,"0","0","0","1"
"M00123:371:000000000-J9JD5:1:1108:21251:20356","BC",0,0,0,2,"0","0","0","2-10"
"M00123:211:000000000-BYH2N:1:1116:7663:11865","BC",0,0,0,2,"0","0","0","2-10"
"M00547:373:000000000-JH6MF:1:1114:25930:18352","BC",0,0,0,1,"0","0","0","1"
"M00123:371:000000000-J9JD5:1:1108:23248:14572","BC",0,0,0,4,"0","0","0","2-10"
